time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1733480368.6889312,300.015,22.0779296875,1017.3193899911115,22.437,21.75,21.625,21.937,24.024609375,21.3716796875,21.5267578125,21.5748046875,1017.8871409614903,1001.5328009439348,1025.459358573946,1007.5513927960911,40.649542943441375,54.22954544525666,38.46520161718764,35.287015335839634,4.095875,4.095875,4.095875,0.606875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480398.6907246,330.017,22.0931640625,1017.3039319781922,22.437,21.75,21.687,21.937,23.8759765625,21.36640625,21.5369140625,21.5748046875,1017.5313285164566,1001.5180422529867,1025.4665216157584,1007.5636241986814,41.1264575535091,54.15315755917428,38.4596995055986,35.325760285156704,4.095875,4.095875,4.095875,0.556625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480428.6925,360.019,22.0830078125,1017.2308185223358,22.437,21.75,21.625,21.937,23.737890625,21.38203125,21.5267578125,21.559765625,1017.3110357462236,1001.5328126098883,1025.4812922408921,1007.5928624980658,41.29989596688908,54.338107058149944,38.542176750412686,35.1264958761049,4.095875,4.095875,4.095875,0.6895,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480458.6941893,390.02,22.0830078125,1017.2632800868593,22.375,21.75,21.625,21.937,23.599609375,21.36640625,21.5267578125,21.56484375,1017.0335135887902,1001.5892245566984,1025.4594353012892,1007.5914875170577,41.41720572856951,54.185149848113355,38.426703219514174,35.375646957704696,4.095875,4.095875,4.095875,0.67575,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480488.6952484,420.021,22.0830078125,1017.2513779959347,22.375,21.75,21.625,21.937,23.451171875,21.361328125,21.516796875,21.569921875,1016.7509819671918,1001.5893861950312,1025.505387998262,1007.5948889297873,41.55114049450635,54.32719533806407,38.55317116179334,35.34793657247858,4.095875,4.095875,4.095875,0.619,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480518.6969516,450.023,22.0880859375,1017.2461213277737,22.375,21.75,21.625,22.0,23.3384765625,21.361328125,21.51171875,21.56484375,1016.5911264008231,1001.587575718515,1025.5032247787626,1007.6520623822591,42.055322655348924,54.04911592658939,38.51467720037876,35.287089747495635,4.095875,4.095875,4.095875,0.64375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480548.698717,480.025,22.0880859375,1017.1934116889013,22.312,21.75,21.625,21.937,23.2361328125,21.3560546875,21.506640625,21.56484375,1016.3965676657806,1001.6074855133046,1025.5360479005453,1007.6510122810204,41.61732575705181,54.44702929541499,38.300233179814825,35.04908089783291,4.095875,4.095875,4.095875,0.535875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480578.7003915,510.026,22.0728515625,1017.1943568070996,22.312,21.75,21.687,22.0,23.1234375,21.361328125,21.51171875,21.559765625,1016.1876239207689,1001.6142833350749,1025.5289609113227,1007.6867271813433,42.014734839192975,53.928706600542995,38.20125364402827,35.20398896838915,4.095875,4.095875,4.095875,0.676875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480608.7016516,540.028,22.0830078125,1017.2275738245619,22.312,21.75,21.687,22.0,23.026171875,21.3509765625,21.51171875,21.5546875,1016.0278016691497,1001.630722817184,1025.5628289426504,1007.683000758848,42.00848990356847,54.304996168246944,38.360718971707264,34.89958338550525,4.095875,4.095875,4.095875,0.545125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480638.7034485,570.029,22.0779296875,1017.2365520475737,22.25,21.75,21.625,22.0,22.933984375,21.3560546875,21.51171875,21.56484375,1015.8707230207987,1001.630722817184,1025.55738294394,1007.6898036545869,42.2936664161647,54.27771717240014,38.32772718794392,35.39221518409148,4.095875,4.095875,4.095875,0.690125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480668.7048495,600.031,22.0728515625,1017.275182181276,22.25,21.75,21.687,22.0,22.8521484375,21.340625,21.506640625,21.56484375,1015.7248013640061,1001.6323906695454,1025.554696538006,1007.7442268615852,42.53389881589465,54.33245952898393,38.4541944374974,35.23174032821441,4.095875,4.095875,4.095875,0.6541250000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480698.7066252,630.033,22.0880859375,1017.2671571812211,22.25,21.75,21.687,22.0,22.785546875,21.345703125,21.506640625,21.56484375,1015.6391100276761,1001.6556096861673,1025.5765540949578,1007.7281932067468,42.4381603940789,54.31026050488508,38.6631263359345,35.30373139928485,4.095875,4.095875,4.095875,0.58225,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480728.70833,660.034,22.0982421875,1017.2733263294728,22.25,21.75,21.687,22.0,22.7087890625,21.345703125,21.496484375,21.5748046875,1015.5002386961189,1001.6473225482035,1025.580954645324,1007.7493290409865,42.353684221579016,54.304996168246944,38.619137867881,35.23166464785094,4.095875,4.095875,4.095875,0.689625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480758.710102,690.036,22.0931640625,1017.3158341811524,22.25,21.75,21.687,22.0,22.6421875,21.3353515625,21.506640625,21.5748046875,1015.3890226129474,1001.6655726295886,1025.5825957775955,1007.7340225047088,42.59384938138194,54.52322022484262,38.635635812427374,34.99918198948632,4.095875,4.095875,4.095875,0.598125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480788.7118804,720.038,22.1033203125,1017.3649884267893,22.25,21.75,21.687,22.0,22.5806640625,21.345703125,21.5015625,21.569921875,1015.2755116173794,1001.6773388200328,1025.5957248381567,1007.7510297675962,43.0188179345715,54.32662757677928,38.454192811951984,35.264912632589485,4.095875,4.095875,4.095875,0.6880000000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733480818.7136414,750.04,22.0982421875,1017.3629779000679,22.25,21.75,21.687,22.0,22.5193359375,21.345703125,21.496484375,21.56484375,1015.1763828440401,1001.6937695816182,1025.5875191748082,1007.7765406753031,42.73288482659971,54.38080645030346,38.4541944374974,34.91623155709124,4.095875,4.095875,4.095875,0.68125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
